assemblyRevision,serialNumber,testerName,type,dataFolderName,indictmentType,repairOperator,repairStatus,designator,partId,pinId,defect_name,defect_image,img_folder
DEMB0_LA-G437P_MB_A01_B,Y1TVA44G1Z00A,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-23-08-21-21,Extra Part,Oleg_VVTS08,1,r49,SD03447018Q,,['Extra Part'],E_1373_r49.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/23/D-SMT-AOI-51[@$@]2024-05-23-08-21-21/
DEMB0_LA-G437P_MB_A01_B,Y1TVA44G1Z00A,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-23-08-21-21,Extra Part,Oleg_VVTS08,1,r51,SD03447018Q,,['Extra Part'],E_1373_r51.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/23/D-SMT-AOI-51[@$@]2024-05-23-08-21-21/
DEMB0_LA-G437P_MB_A01_B,Y1TVA44G1Z00A,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-23-08-21-21,Extra Part,Oleg_VVTS08,1,r50,SD03447018Q,,['Extra Part'],E_1373_r50.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/23/D-SMT-AOI-51[@$@]2024-05-23-08-21-21/
DEMB0_LA-G437P_MB_A01_B,Y1TVA44G1Z00A,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-23-08-21-21,Extra Part,Oleg_VVTS08,1,r9117,SD03447018Q,,['Extra Part'],E_1373_r9117.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/23/D-SMT-AOI-51[@$@]2024-05-23-08-21-21/
DEMB0_LA-G437P_MB_A01_B,Y1TVA44G1Z00A,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-23-08-21-21,Extra Part,Oleg_VVTS08,1,r1408,SD03447018Q,,['Extra Part'],E_1373_r1408.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/23/D-SMT-AOI-51[@$@]2024-05-23-08-21-21/
DEMB0_LA-G437P_MB_A01_B,Y1TVA44G1Z00A,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-23-08-21-21,Extra Part,Oleg_VVTS08,1,r8433,SD03447018Q,,['Extra Part'],E_1373_r8433.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/23/D-SMT-AOI-51[@$@]2024-05-23-08-21-21/
DEMB0_LA-G437P_MB_A01_B,Y1TVA44G1Z00A,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-23-08-21-21,Extra Part,Oleg_VVTS08,1,r9114,SD03447018Q,,['Extra Part'],E_1373_r9114.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/23/D-SMT-AOI-51[@$@]2024-05-23-08-21-21/
DEMB0_LA-G437P_MB_A01_B,Y1TVA44G1Z00A,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-23-08-21-21,Extra Part,Oleg_VVTS08,1,r654,SD01400008Q,,['Extra Part'],E_1373_r654.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/23/D-SMT-AOI-51[@$@]2024-05-23-08-21-21/
DEMB0_LA-G437P_MB_A01_B,Y1TVA44G1Z00A,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-23-08-21-21,Coplanarity,Oleg_VVTS08,1,r1268,SD00000FU8Q,,['Coplanarity'],E_1373_r1268.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/23/D-SMT-AOI-51[@$@]2024-05-23-08-21-21/
DEMB0_LA-G437P_MB_A01_B,Y1TVA44G1Z00A,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-23-08-21-21,Coplanarity,Oleg_VVTS08,1,r1277,SD00000FU8Q,,['Coplanarity'],E_1373_r1277.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/23/D-SMT-AOI-51[@$@]2024-05-23-08-21-21/
