assemblyRevision,serialNumber,testerName,type,dataFolderName,indictmentType,repairOperator,repairStatus,designator,partId,pinId,defect_name,defect_image,img_folder
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Polarity,Oleg_VVTS08,1,u26,SA0000BT70Q,,['Polarity'],E_1546_u26.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Coplanarity,Oleg_VVTS08,1,r1786,SD03420018Q,,['Coplanarity'],E_1546_r1786.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Coplanarity,Oleg_VVTS08,1,r7433,SD03420018Q,,['Coplanarity'],E_1546_r7433.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Coplanarity,Oleg_VVTS08,1,r1810,SD03420018Q,,['Coplanarity'],E_1546_r1810.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Coplanarity,Oleg_VVTS08,1,r1435,SD03447018Q,,['Coplanarity'],E_1546_r1435.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Coplanarity,Oleg_VVTS08,1,r8335,SD03420018Q,,['Coplanarity'],E_1546_r8335.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,BadJoint,Oleg_VVTS08,1,r1792,SD03420018Q,,['BadJoint'],E_1546_r1792.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Extra Part,Oleg_VVTS08,1,r871,SD03400008Q,,['Extra Part'],E_1546_r871.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Bridging,Oleg_VVTS08,1,jp50,SPS10005JAQ,,['Bridging'],E_1546_jp50.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Bridging,Oleg_VVTS08,1,pu65,SA0000CNG0Q,,['Bridging'],E_1546_pu65.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Bridging,Oleg_VVTS08,1,pu62,SA0000CNG0Q,,['Bridging'],E_1546_pu62.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Coplanarity,Oleg_VVTS08,1,pc119,SE068102J8Q,,['Coplanarity'],E_1546_pc119.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Side Camera Err,Oleg_VVTS08,1,pl61,SH000013A0Q,,['Side Camera Err'],E_1546_pl61.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Coplanarity,Oleg_VVTS08,1,jp112,SPS10005SAQ,,"['Coplanarity', 'Side Camera Err']",E_1546_jp112.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Side Camera Err,Oleg_VVTS08,1,jp112,SPS10005SAQ,,"['Coplanarity', 'Side Camera Err']",E_1546_jp112.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02H,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-24-08-01-48,Billboard,Oleg_VVTS08,1,r1522,SD03410008Q,,"['Billboard', 'Extra Part']",E_1546_r1522.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/24/D-SMT-AOI-51[@$@]2024-05-24-08-01-48/
