assemblyRevision,serialNumber,testerName,type,dataFolderName,indictmentType,repairOperator,repairStatus,designator,partId,pinId,defect_name,defect_image,img_folder
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-29-08-03-45,Bridging,Semen_O,1,1:pu70,SA0000CNG0Q,,['Bridging'],E_2501_1-pu70.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/29/D-SMT-AOI-51[@$@]2024-05-29-08-03-45/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-29-08-03-45,Bridging,Semen_O,1,1:pu60,SA0000BH10Q,,['Bridging'],E_2501_1-pu60.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/29/D-SMT-AOI-51[@$@]2024-05-29-08-03-45/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-29-08-03-45,Coplanarity,Semen_O,1,1:r1197,SD03410028Q,,['Coplanarity'],E_2501_1-r1197.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/29/D-SMT-AOI-51[@$@]2024-05-29-08-03-45/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-29-08-03-45,Side Camera Err,Semen_O,1,1:pl26,SH00001UH0Q,,['Side Camera Err'],E_2501_1-pl26.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/29/D-SMT-AOI-51[@$@]2024-05-29-08-03-45/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-29-08-03-45,BadJoint,Semen_O,1,1:u59,SA07407020Q,,['BadJoint'],E_2501_1-u59.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/29/D-SMT-AOI-51[@$@]2024-05-29-08-03-45/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-29-08-03-45,Extra Part,Semen_O,1,1:pr1168,SD036200E8Q,,['Extra Part'],E_2501_1-pr1168.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/29/D-SMT-AOI-51[@$@]2024-05-29-08-03-45/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-29-08-03-45,Side Camera Err,Semen_O,1,1:pl74,SH00001BD0Q,,['Side Camera Err'],E_2501_1-pl74.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/29/D-SMT-AOI-51[@$@]2024-05-29-08-03-45/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-29-08-03-45,Side Camera Err,Semen_O,1,1:pl78,SH00001UH0Q,,['Side Camera Err'],E_2501_1-pl78.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/29/D-SMT-AOI-51[@$@]2024-05-29-08-03-45/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-29-08-03-45,Bridging,Semen_O,1,1:pu45,SA0000BH10Q,,['Bridging'],E_2501_1-pu45.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/29/D-SMT-AOI-51[@$@]2024-05-29-08-03-45/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-29-08-03-45,BadJoint,Semen_O,1,1:pl86,SH00001FP0Q,,['BadJoint'],E_2501_1-pl86.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/29/D-SMT-AOI-51[@$@]2024-05-29-08-03-45/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-29-08-03-45,Bridging,Semen_O,1,1:pu47,SA0000BH10Q,,['Bridging'],E_2501_1-pu47.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/29/D-SMT-AOI-51[@$@]2024-05-29-08-03-45/
DEMB0_LA-G437P_MB_A01_T,Y1TVA44HMV02U,D-SMT-AOI-51,IndictmentXML,D-SMT-AOI-51[@$@]2024-05-29-08-03-45,Bridging,Semen_O,1,1:u83,SA0000BJI0Q,,['Bridging'],E_2501_1-u83.jpg,/media/ilya/My Passport/HSE/RAWData/img_files_may/2024/05/29/D-SMT-AOI-51[@$@]2024-05-29-08-03-45/
